Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Bryson,Albright Miami (Ohio),2,2016,2017,8,https://www.profootballarchives.com/players/a/albr00700.html
Ethan,Albright North Carolina,16,1995,2010,236,https://www.profootballarchives.com/players/a/albr00900.html
Ira,Albright Tyler JC; Northeastern State,1,1987,1987,3,https://www.profootballarchives.com/players/a/albr01000.html
Vince,Albritton Washington,8,1984,1991,86,https://www.profootballarchives.com/players/a/albr01200.html
Zac,Alcorn Chadron State; Black Hills State,1,2006,2006,6,https://www.profootballarchives.com/players/a/alco00600.html
Grady,Alderman Detroit Mercy,15,1960,1974,204,https://www.profootballarchives.com/players/a/alde00150.html
John,Alderton Maryland,1,1953,1953,10,https://www.profootballarchives.com/players/a/alde00450.html
Ki,Aldrich Texas Christian,7,1939,1947,73,https://www.profootballarchives.com/players/a/aldr00250.html
Allen,Aldridge Houston,8,1994,2001,128,https://www.profootballarchives.com/players/a/aldr00330.html
Allen,Ray Aldridge Prairie View A&M,3,1971,1974,35,https://www.profootballarchives.com/players/a/aldr00350.html
Bennie,Aldridge Oklahoma State,5,1950,1953,43,https://www.profootballarchives.com/players/a/aldr00400.html
Jerry,Aldridge Angelo State,1,1980,1980,1,https://www.profootballarchives.com/players/a/aldr00600.html
Kevin,Aldridge Southern Methodist,1,2002,2002,6,https://www.profootballarchives.com/players/a/aldr00630.html
Lionel,Aldridge Utah State,11,1963,1973,147,https://www.profootballarchives.com/players/a/aldr00650.html
Melvin,Aldridge Tyler JC; Murray State,2,1993,1995,3,https://www.profootballarchives.com/players/a/aldr00680.html
Arnold,Ale Notre Dame; UCLA,2,1994,1996,9,https://www.profootballarchives.com/players/a/ale000200.html
Ink,Aleaga Washington,3,1997,1999,26,https://www.profootballarchives.com/players/a/alea00200.html
Keith,Alex Texas A&M,1,1993,1993,14,https://www.profootballarchives.com/players/a/alex00050.html
Steve,Alexakos Arizona State; Diablo Valley JC; San Jose State,2,1970,1971,18,https://www.profootballarchives.com/players/a/alex00100.html
Adonis,Alexander Virginia Tech,1,2018,2018,9,https://www.profootballarchives.com/players/a/alex00170.html
Brent,Alexander Tennessee State,12,1994,2005,192,https://www.profootballarchives.com/players/a/alex00400.html
Bruce,Alexander Stephen F. Austin State,5,1989,1993,44,https://www.profootballarchives.com/players/a/alex00500.html
Charles,Alexander Louisiana State,7,1979,1985,102,https://www.profootballarchives.com/players/a/alex01000.html
Dan,Alexander Louisiana State,13,1977,1989,192,https://www.profootballarchives.com/players/a/alex01200.html
Dan,Alexander Nebraska,3,2001,2003,11,https://www.profootballarchives.com/players/a/alex01220.html
Danario,Alexander Missouri,3,2010,2012,28,https://www.profootballarchives.com/players/a/alex01230.html
David,Alexander Tulsa,9,1987,1996,131,https://www.profootballarchives.com/players/a/alex01400.html
Derrick,Alexander Michigan,9,1994,2002,126,https://www.profootballarchives.com/players/a/alex01500.html
Derrick,Alexander Florida State,5,1995,1999,73,https://www.profootballarchives.com/players/a/alex01550.html
D.J.,Alexander Oregon State,5,2015,2019,61,https://www.profootballarchives.com/players/a/alex01560.html
Doc,Alexander Syracuse,6,1921,1927,39,https://www.profootballarchives.com/players/a/alex01580.html
Dominique,Alexander Oklahoma,2,2016,2017,18,https://www.profootballarchives.com/players/a/alex01590.html
Elijah,Alexander Kansas State,9,1992,2001,123,https://www.profootballarchives.com/players/a/alex01700.html
Eric,Alexander Louisiana State,8,2004,2010,54,https://www.profootballarchives.com/players/a/alex01710.html
Frank,Alexander Oklahoma,3,2012,2014,29,https://www.profootballarchives.com/players/a/alex01730.html
Gerald,Alexander Boise State,7,2007,2011,44,https://www.profootballarchives.com/players/a/alex01760.html
Glenn,Alexander Grambling State,1,1970,1970,13,https://www.profootballarchives.com/players/a/alex01800.html
Harold,Alexander Appalachian State,2,1993,1994,31,https://www.profootballarchives.com/players/a/alex01850.html
Jaire,Alexander Louisville,7,2018,2024,77,https://www.profootballarchives.com/players/a/alex01945.html
Jeff,Alexander Tulane; Southern University,2,1989,1992,21,https://www.profootballarchives.com/players/a/alex01960.html
John,Alexander Rutgers; Fordham,2,1922,1926,17,https://www.profootballarchives.com/players/a/alex02100.html
John,Alexander Rutgers,2,1977,1978,12,https://www.profootballarchives.com/players/a/alex02200.html
Kermit,Alexander UCLA,11,1963,1973,143,https://www.profootballarchives.com/players/a/alex02400.html
Kevin,Alexander Clemson,1,2010,2010,8,https://www.profootballarchives.com/players/a/alex02420.html
Kevin,Alexander Glendale CC; Utah State,2,1996,1997,18,https://www.profootballarchives.com/players/a/alex02430.html
Kwon,Alexander Louisiana State,12,2015,2024,110,https://www.profootballarchives.com/players/a/alex02440.html
Lorenzo,Alexander California,13,2007,2019,191,https://www.profootballarchives.com/players/a/alex02460.html
Mackensie,Alexander Clemson,7,2016,2022,85,https://www.profootballarchives.com/players/a/alex02465.html
Maurice,Alexander Florida International,2,2022,2024,7,https://www.profootballarchives.com/players/a/alex02473.html
Mike,Alexander Nassau CC; Penn State,2,1989,1991,19,https://www.profootballarchives.com/players/a/alex02500.html
Mister,Alexander Florida State,2,2011,2012,14,https://www.profootballarchives.com/players/a/alex02515.html
Mo,Alexander Arizona Western JC; Utah State,6,2014,2019,57,https://www.profootballarchives.com/players/a/alex02518.html
Patrise,Alexander Louisiana-Lafayette,3,1996,1998,33,https://www.profootballarchives.com/players/a/alex02570.html
P.J.,Alexander Syracuse,3,2004,2007,20,https://www.profootballarchives.com/players/a/alex02620.html
Ray,Alexander Florida A&M,3,1984,1989,26,https://www.profootballarchives.com/players/a/alex02630.html
Robert,Alexander West Virginia,2,1982,1983,24,https://www.profootballarchives.com/players/a/alex02800.html
Roc,Alexander Washington,3,2004,2006,27,https://www.profootballarchives.com/players/a/alex02850.html
Rogers,Alexander Penn State,2,1986,1987,4,https://www.profootballarchives.com/players/a/alex02950.html
Rufus,Alexander Oklahoma,1,2008,2008,1,https://www.profootballarchives.com/players/a/alex02980.html
